anchorage,lat,lon,anchor_group
"LEIRVIK,NOR",59.77989926294121,5.502700667221542,2589
"LEIRVIK,NOR",59.786372147897445,5.525390189858134,2589
"LEIRVIK,NOR",59.76256612146965,5.496098975768211,2589
"LEIRVIK,NOR",59.754795275617894,5.483698896031791,2589
"LEIRVIK,NOR",59.762117712795884,5.490356888026711,2589
"RUBBESTADNESET,NOR",59.81973709173621,5.266061105327222,2590
"RUBBESTADNESET,NOR",59.82066181330432,5.260839357616763,2590
"RUBBESTADNESET,NOR",59.816579036331085,5.276137090325893,2590
"RUBBESTADNESET,NOR",59.81595175973435,5.276037072750949,2590
"FITJAR,NOR",59.92375763191617,5.313854023048214,2591
"FITJAR,NOR",59.918451917315636,5.314163723307035,2591
"FITJAR,NOR",59.9171042158262,5.291839419324375,2591
"FITJAR,NOR",59.92524133468609,5.313994115541468,2591
"BEN,NOR",60.1171063280727,5.168926008650032,2592
"LONA,NOR",60.13849733739999,5.134097292138454,2592
"STOREBO,NOR",60.09168397962386,5.223497394452862,2592
"STOREBO,NOR",60.0827957323926,5.274058981893126,2592
"STOREBO,NOR",60.09269010872722,5.22201322356772,2592
"STOREBO,NOR",60.08346858279947,5.274969052927359,2592
"STOREBO,NOR",60.08326735603166,5.27328461907967,2592
"STOREBO,NOR",60.08140600072679,5.27210849139276,2592
"STOREBO,NOR",60.09003096823103,5.216348059652493,2592
"AUSTEVOLL,NOR",60.11460975427653,5.16197112581607,2592
"FREDRIKSHAVN,NOR",60.02497853304038,5.308246271217719,2592
"FREDRIKSHAVN,NOR",60.071767790128455,5.305425723000518,2592
"FREDRIKSHAVN,NOR",60.06914606745463,5.352106494692463,2592
"FREDRIKSHAVN,NOR",60.03567869262592,5.343730391973863,2592
"FREDRIKSHAVN,NOR",60.035975914638875,5.3416062436399585,2592
"NLAMS01005DOCKX00012,NOR",60.13017292460146,5.09179960067044,2592
"MK,NOR",60.00819201766819,5.136972115976275,2593
"ALVON,NOR",60.01116783737497,5.083439385091227,2593
"AUSTEVOLL,NOR",60.00656319017916,5.207317756872486,2593
"SALTHELLA,NOR",60.00086774577586,5.11534535749493,2593
"SALTHELLA,NOR",60.002821377762366,5.118141820377075,2593
"LOKALBAAT AUSTEVOLL,NOR",60.00768975804266,5.203202597314565,2593
"KYSTEN,NOR",60.46914457960162,4.961480516721448,2594
"SOLSVIK,NOR",60.499849104378484,4.929390629800635,2594
"AGOTNES,NOR",60.38688486940691,4.962987413044886,2595
"SOLSVIK,NOR",60.40484158178478,4.938842941205299,2595
"TRANNESET,NOR",60.41059257112116,5.01708487610447,2595
"TRANNESET,NOR",60.41936167721207,5.031453452698227,2595
"TRANNESET,NOR",60.41052349717753,5.016680144928649,2595
"TRANNESET,NOR",60.4136098835825,5.018184919437576,2595
"TRANNESET,NOR",60.414661491698816,5.007505915132596,2595
"TRANNESET,NOR",60.422517521293905,5.003469937356777,2595
"TRANNESET,NOR",60.415045135421956,5.01485284822307,2595
"TRANNESET,NOR",60.421822756364065,5.015159959627849,2595
"ASKOY,NOR",60.433613980139484,5.162359805926047,2596
"ASKOY,NOR",60.43365426102216,5.164191917919172,2596
"HANOYTANGEN,NOR",60.446178138925255,5.1043416683529035,2596
"HANOYTANGEN,NOR",60.43979919347033,5.103658210050712,2596
"HANOYTANGEN,NOR",60.43688876727433,5.104530405303274,2596
"HANOYTANGEN,NOR",60.446036599387995,5.103475324411382,2596
"HANOYTANGEN,NOR",60.44085476578677,5.101779779355431,2596
"NAV TRAINING BERGEN,NOR",60.45115497166552,5.106363769975166,2596
"BERGEN,NOR",60.33674244252498,5.2363126520437024,2597
"FLESLAND,NOR",60.29822536562757,5.207516316675165,2597
"YTREBYGDA,NOR",60.31453012802329,5.266382862868142,2597
"BRATTHOLMEN,NOR",60.33401321051732,5.219496347538881,2597
"BRATTHOLMEN,NOR",60.335570863382976,5.219173736331745,2597
"BRATTHOLMEN,NOR",60.3608670976845,5.161573338195836,2597
"BRATTHOLMEN,NOR",60.34635105494037,5.186370327494152,2597
"BRATTHOLMEN,NOR",60.34380526852705,5.230648923551732,2597
"BRATTHOLMEN,NOR",60.37032734194574,5.161845815921708,2597
"BRATTHOLMEN,NOR",60.34309610676226,5.112719682502331,2597
"BRATTHOLMEN,NOR",60.372799573840695,5.162526216562614,2597
"BRATTHOLMEN,NOR",60.34220663723101,5.127700658003652,2597
"CA,NOR",60.202344300761546,5.075949509112149,2598
"LONA,NOR",60.185465936445134,5.1521054773396795,2598
"SOTRA,NOR",60.18022355827357,5.089404281701961,2598
"BERGEN,NOR",60.17802967668996,5.093301039741955,2598
"VAKTNR 47927000,NOR",60.20374022372376,5.042241176217184,2598
"BAG NNX,NOR",60.255984056831814,5.237230082691619,2599
"NLAMS01005DOCKX00012,NOR",60.26274658244387,5.25187270532173,2599
"HAGAVIK,NOR",60.147417889274244,5.378619100030467,2600
"HAGAVIK,NOR",60.148768615000286,5.377245164277093,2600
"HAGAVIK,NOR",60.17477591174905,5.378322448568538,2600
"LEPSOY OS,NOR",60.140190496889126,5.376470495026237,2600
"BERGEN,NOR",60.38423748711459,5.3148229046898345,2601
"BERGEN,NOR",60.41602822665468,5.304451202854695,2601
"BERGEN,NOR",60.414943641595826,5.314389491135127,2601
"BERGEN,NOR",60.397136385437946,5.319198367856049,2601
"BERGEN,NOR",60.410156424259135,5.3194243766719564,2601
"BERGEN,NOR",60.39556860791494,5.3241648928215435,2601
"BERGEN,NOR",60.402985148271526,5.317823672278237,2601
"BERGEN,NOR",60.38948605208542,5.293801105960825,2601
"BERGEN,NOR",60.394282975529585,5.27144252822587,2601
"BERGEN,NOR",60.392065620457345,5.291335289362271,2601
"BERGEN,NOR",60.38827353913981,5.29857684680705,2601
"BERGEN,NOR",60.39429713017607,5.265934731073684,2601
"BERGEN,NOR",60.39882115097639,5.313276184644108,2601
"BERGEN,NOR",60.37874221599618,5.331865184784119,2601
"BERGEN,NOR",60.38763704696944,5.310379386921097,2601
"BERGEN,NOR",60.40268353939594,5.304334633906997,2601
"BERGEN,NOR",60.39034323473981,5.296802990792907,2601
"BERGEN,NOR",60.39337158570498,5.2545059199781186,2601
"BERGEN,NOR",60.381185598018135,5.324655122891741,2601
"BERGEN,NOR",60.39213558672561,5.3090440484634405,2601
"BERGEN,NOR",60.401671456058594,5.3118444514445855,2601
"BERGEN,NOR",60.409798458847504,5.316406957614967,2601
"BERGEN,NOR",60.4114511003804,5.30741590281816,2601
"KLEPPESTO,NOR",60.39563233207503,5.231753315410209,2601
"KLEPPESTO,NOR",60.43093807281242,5.238371291988725,2601
"KLEPPESTO,NOR",60.41721076723156,5.2435916031628755,2601
"KLEPPESTO,NOR",60.40670034786912,5.226596812262244,2601
"HYLKJE,NOR",60.52461220673995,5.356837029333653,2602
"HYLKJE,NOR",60.52326773252487,5.318553034199256,2602
"KNARVIK,NOR",60.541647442842105,5.2875994625788,2602
"KNARVIK,NOR",60.52622705118863,5.296744214142871,2602
"ISDALSTO,NOR",60.54079273156084,5.238593284737667,2602
"ISDALSTO,NOR",60.54002197892634,5.241203402989827,2602
"ROTTERDAM,NOR",60.55184765850919,5.386798347312542,2602
"HALSVIK,NOR",60.85069055015271,5.068807306395906,2603
"SLOVAAG,NOR",60.8532152195906,5.066621349301493,2603
"MONGSTAD,NOR",60.80586296596529,5.165795614121921,2603
"MONGSTAD,NOR",60.818879709971476,4.962778934916824,2603
"MONGSTAD,NOR",60.822173717446525,5.019599887995017,2603
"MONGSTAD,NOR",60.823109192021306,4.962651738038333,2603
"MONGSTAD,NOR",60.804031683660604,5.059608999321449,2603
"MONGSTAD,NOR",60.814236270708335,5.017465727043079,2603
"MONGSTAD,NOR",60.81854093074957,4.971096622278796,2603
"MONGSTAD,NOR",60.80916376000794,4.971946857846818,2603
"MONGSTAD,NOR",60.79768084096347,5.092545128791409,2603
"MONGSTAD,NOR",60.81466825633344,5.020926948074865,2603
"MONGSTAD,NOR",60.81835916595227,5.033482108958604,2603
"MONGSTAD,NOR",60.80698450472105,5.158008418851756,2603
"MONGSTAD,NOR",60.84563548974352,5.06566623755863,2603
"MONGSTAD,NOR",60.8014598516535,5.0937828602274395,2603
"MONGSTAD,NOR",60.8195201739714,4.9563398336709055,2603
"MONGSTAD,NOR",60.81463836564357,5.042316722336763,2603
"MONGSTAD,NOR",60.80776827490945,4.976994450389862,2603
"MONGSTAD,NOR",60.795037773547165,5.070738959137437,2603
"MONGSTAD,NOR",60.81845257520839,4.9767386542269625,2603
"MONGSTAD,NOR",60.810352407356895,4.970603630964834,2603
"MONGSTAD,NOR",60.83997438801299,5.076140534337279,2603
"MONGSTAD,NOR",60.795575536898696,5.068643213335668,2603
"MONGSTAD,NOR",60.81200693248489,5.04193135824015,2603
"MONGSTAD,NOR",60.792583880474545,5.071284245461981,2603
"AUSTRHEIM,NOR",60.79857949648729,4.938467477846742,2603
"SKIPAVIKA,NOR",60.85301315738859,5.03438654395864,2603
"SKIPAVIKA,NOR",60.85542149003713,5.035278892813466,2603
"MONGSTADBASE,NOR",60.79654231127071,5.101066396922848,2603
"ASKOY,NOR",60.552180462542076,4.987020331562348,2604
"BERGEN,NOR",60.553318698321455,4.985404665725248,2604
"STURA,NOR",60.61972869037039,4.857281010926904,2605
"STURA,NOR",60.62377297972748,4.858272168397155,2605
"FEDJE,NOR",60.782713257232906,4.712076770149295,2606
"FEDJE,NOR",60.781015247690476,4.723649262497688,2606
"FEDJE,NOR",60.787847734900254,4.704920643685823,2606
"HARDBAKKE,NOR",61.084048322695025,4.875731804530851,2607
"HARDBAKKE,NOR",61.084369300558585,4.876989601473999,2607
"EIKEFET,NOR",60.63778478259818,5.579363723598001,2608
"EIKEFET,NOR",60.64276050746099,5.579109935024284,2608
"AM,NOR",59.853736785016054,10.545412304757779,2609
"OSLO,NOR",59.879286386524264,10.747788058786535,2609
"OSLO,NOR",59.89779654781464,10.734051451863014,2609
"OSLO,NOR",59.885173383112416,10.762366624654872,2609
"OSLO,NOR",59.91033841296051,10.729619308406656,2609
"OSLO,NOR",59.90328102011805,10.701467172185248,2609
"OSLO,NOR",59.9090010360478,10.697498491680177,2609
"OSLO,NOR",59.9017357891643,10.756903438548314,2609
"OSLO,NOR",59.8974939284077,10.752502555290885,2609
"OSLO,NOR",59.902526236315076,10.742326868525286,2609
"OSLO,NOR",59.89012188966692,10.755871692503309,2609
"OSLO,NOR",59.88704347358031,10.74788634923242,2609
"OSLO,NOR",59.90703000112911,10.715540523913603,2609
"OSLO,NOR",59.91176817215752,10.69898662994664,2609
"OSLO,NOR",59.87927991991435,10.742890530485463,2609
"OSLO,NOR",59.89841287196467,10.738158155659136,2609
"OSLO,NOR",59.908750436527576,10.733514312009106,2609
"OSLO,NOR",59.90742183842371,10.748262512590454,2609
"OSLO,NOR",59.90547313087828,10.735768646592536,2609
"OSLO,NOR",59.90032494386982,10.695691411524823,2609
"OSLO,NOR",59.907243863062796,10.72516230094741,2609
"OSLO,NOR",59.88647884653674,10.754493964806342,2609
"OSLO,NOR",59.88105552913719,10.76389885949232,2609
"OSLO,NOR",59.9038079467507,10.752085560410979,2609
"OSLO,NOR",59.90687372314567,10.70736652986695,2609
"AK OFF,NOR",59.85545791930287,10.550501157433356,2609
"AYUQUAN,NOR",59.86734304944211,10.753755410336494,2609
"ERSBURG,NOR",59.85232124410181,10.541903635300114,2609
"LYSAKER,NOR",59.89743764997435,10.59830362581822,2609
"LYSAKER,NOR",59.910284291225764,10.661644185758643,2609
"LYSAKER,NOR",59.91215285056359,10.641806306879454,2609
"BLAKSTAD,NOR",59.836211789302325,10.472491821717558,2609
"BLAKSTAD,NOR",59.81975440904888,10.482081374771319,2609
"BLAKSTAD,NOR",59.809796604498295,10.48732168787288,2609
"BLAKSTAD,NOR",59.83632158552313,10.477275523191066,2609
"BLAKSTAD,NOR",59.84046406597186,10.489819215456691,2609
"BLAKSTAD,NOR",59.834085557292696,10.475676359552336,2609
"SANDVIKA,NOR",59.87575829054531,10.579438209538967,2609
"SANDVIKA,NOR",59.88689738662213,10.530246606390618,2609
"SANDVIKA,NOR",59.877183810836485,10.551865332024901,2609
"SANDVIKA,NOR",59.860659377666316,10.566621662241252,2609
"SANDVIKA,NOR",59.8929121274868,10.584149529448004,2609
"SANDVIKA,NOR",59.89074151993584,10.548342053694771,2609
"SANDVIKA,NOR",59.8748798913245,10.585175821689202,2609
"SANDVIKA,NOR",59.87156246544018,10.58623321912965,2609
"SANDVIKA,NOR",59.85904743734197,10.552881607450372,2609
"LOWESTOFT,NOR",59.872842023031,10.768929247351045,2609
"LOWESTOFT,NOR",59.86681727959562,10.76275151543379,2609
"SLEMMESTAD,NOR",59.76089511968293,10.504894910377857,2609
"SLEMMESTAD,NOR",59.78356675989453,10.499864903160786,2609
"SLEMMESTAD,NOR",59.7640675730337,10.498602262636496,2609
"SLEMMESTAD,NOR",59.76404909830205,10.501814815327245,2609
"SLEMMESTAD,NOR",59.79239892942236,10.50133916403688,2609
"BILLINGSTAD,NOR",59.8532870049585,10.513154590831045,2609
"BILLINGSTAD,NOR",59.863039404090095,10.508546021041223,2609
"BILLINGSTAD,NOR",59.85013612270842,10.531696715504813,2609
"SJOLYSTSTRANDA,NOR",59.916282396846704,10.663300781616059,2609
"SJOLYSTSTRANDA,NOR",59.917817999922704,10.671033651975975,2609
"SJOLYSTSTRANDA,NOR",59.91871316955869,10.674174895905393,2609
"SELVIK,NOR",59.56086979748685,10.26649851196326,2610
"NORWEGIAN,NOR",59.53627097873404,10.307341667537088,2610
"HOLMESTRAND,NOR",59.49015906711951,10.32335311485078,2611
"HOLMESTRAND,NOR",59.478705762785744,10.332543056403523,2611
"HOLMESTRAND,NOR",59.49056462432344,10.317810554258235,2611
"HOLMESTRAND,NOR",59.47839808876433,10.332773559919936,2611
"HOLMESTRAND,NOR",59.49158417948326,10.380550080215281,2611
"BERGER,NOR",59.54064528356928,10.412083392526121,2612
"BERGER,NOR",59.561101868507535,10.424807288373298,2612
"DROBAK,NOR",59.67884327613528,10.620113227493052,2613
"DROBAK,NOR",59.66526176023533,10.581353855423005,2613
"DROBAK,NOR",59.66103834261886,10.626549804460602,2613
"DROBAK,NOR",59.67510176837045,10.618639408383705,2613
"DROBAK,NOR",59.686458011643616,10.621755191284574,2613
"DROBAK,NOR",59.680363136313936,10.624442808472544,2613
"DROBAK,NOR",59.65961837412675,10.600180961730068,2613
"DROBAK,NOR",59.666637549493196,10.576618279554031,2613
"DROBAK,NOR",59.67619910987258,10.605233562184548,2613
"DROBAK,NOR",59.6759719016277,10.622085508051034,2613
"SAETRE,NOR",59.69798228229027,10.557853222339913,2613
"SAETRE,NOR",59.670281883726275,10.576043504950807,2613
"SAETRE,NOR",59.69296330898638,10.540467727522353,2613
"SAETRE,NOR",59.68289278778091,10.531832860897573,2613
"SAETRE,NOR",59.68546810398354,10.533018156872634,2613
"SAETRE,NOR",59.69259692012718,10.529117519487762,2613
"SAETRE,NOR",59.68595723427904,10.528764854105377,2613
"SAETRE,NOR",59.68388309262639,10.542362190277867,2613
"SAETRE,NOR",59.684033243761355,10.529847024634186,2613
"FAGERSTRAND,NOR",59.70261874358528,10.5631744009779,2613
"FAGERSTRAND,NOR",59.73592588599658,10.584588017928493,2613
"FAGERSTRAND,NOR",59.71409498016022,10.553878943282323,2613
"FAGERSTRAND,NOR",59.70791913708719,10.554517138876752,2613
"HORTEN,NOR",59.42986657952832,10.488363575527158,2614
"HORTEN,NOR",59.42459517627806,10.481228165229387,2614
"HORTEN,NOR",59.41490814383144,10.494458016874805,2614
"HORTEN,NOR",59.42797700332365,10.466162101198574,2614
"HORTEN,NOR",59.4125331458397,10.4916619684657,2614
"HORTEN,NOR",59.428338995335736,10.481002168075252,2614
"HORTEN,NOR",59.443942195749294,10.4513736872987,2614
"HORTEN,NOR",59.42430193704559,10.48600647578525,2614
"HORTEN,NOR",59.41319289655766,10.488609765775816,2614
"MOSS,NOR",59.43299751007052,10.652828347389208,2615
"MOSS,NOR",59.42782367448643,10.655824463031294,2615
"MOSS,NOR",59.426758893923164,10.641542995454635,2615
"MOSS,NOR",59.43793233940068,10.650771515745232,2615
"MOSS,NOR",59.43853389950401,10.659849682980244,2615
"MOSS,NOR",59.43866177182751,10.647462072452257,2615
"KAMBO,NOR",59.47227653159067,10.679928917168134,2615
"SHI,NOR",59.526646318782305,10.68305681672951,2616
"MOSS,NOR",59.52408602940505,10.683702613574518,2616
"SOON,NOR",59.524317625404365,10.68586083446649,2616
"TURKEY,NOR",59.50892863867292,10.63055590202424,2616
"TURKEY,NOR",59.51692324634749,10.679161641392307,2616
"BGER RYFYLKE,NOR",59.50763053157582,10.648309727261028,2616
"TOFTE,NOR",59.568300814552465,10.612173424402286,2617
"TOFTE,NOR",59.54525601371742,10.575090552340692,2617
"TOFTE,NOR",59.54531822525609,10.56889554584457,2617
"NESODDTANGEN,NOR",59.845270579278115,10.644504224357432,2618
"STORSTEILENE,NOR",59.816644479796665,10.608554750398826,2618
"FREDRIKSTAD,NOR",59.20581258914575,10.95128192898213,2619
"FREDRIKSTAD,NOR",59.2129413495705,10.909563490836451,2619
"FREDRIKSTAD,NOR",59.20751684468823,10.897160055123466,2619
"FREDRIKSTAD,NOR",59.209837786688226,10.938384684437132,2619
"FREDRIKSTAD,NOR",59.18617396338915,10.95192971837289,2619
"FREDRIKSTAD,NOR",59.18223583337101,10.954121824125476,2619
"FREDRIKSTAD,NOR",59.19455069347205,10.948514405721404,2619
"FREDRIKSTAD,NOR",59.200333752235935,10.94416456204466,2619
"FREDRIKSTAD,NOR",59.20947045953334,10.905346813401902,2619
"FREDRIKSTAD,NOR",59.19204134925046,10.949876269107698,2619
"FREDRIKSTAD,NOR",59.21442243107493,10.912564457708262,2619
"FREDRIKSTAD,NOR",59.21399158075951,10.923776065781924,2619
"FREDRIKSTAD,NOR",59.21232576354468,10.934731960575673,2619
"FREDRIKSTAD,NOR",59.20571765498134,10.941124257207953,2619
"FREDRIKSTAD,NOR",59.217911314583695,10.91519862242066,2619
"SARPSBORG,NOR",59.268130636669866,11.076399767526745,2620
"SARPSBORG,NOR",59.26209888262537,11.034791878459341,2620
"SARPSBORG,NOR",59.26926947975064,11.099955737822008,2620
"SARPSBORG,NOR",59.27070189294266,11.097105623330211,2620
"SARPSBORG,NOR",59.26804107572723,11.085686937561581,2620
"ANG,NOR",59.10511640643505,10.842817563384585,2621
"BDAM,NOR",59.11509007073489,10.855164871557541,2621
"HVALER,NOR",59.078098511853526,10.871943220999793,2621
"AYUQUAN,NOR",59.0365281584743,10.948472226262774,2621
"KYSTFART,NOR",59.08219787297755,10.933851356851656,2621
"B YAN TAI,NOR",59.050236985576035,11.111202744602414,2621
"NORWEGIAN,NOR",59.1188976107865,10.848804686854733,2621
"NORWEGIAN,NOR",59.120486084224055,10.854991145817358,2621
"NORWEGIAN,NOR",59.122884514890906,10.855866636391868,2621
"NORWEGIAN,NOR",59.15529800938844,10.830064885367877,2621
"FREDRIKSTAD,NOR",59.017852453551704,10.968147044666251,2621
"FREDRIKSTAD,NOR",59.05184328343673,10.891783597330539,2621
"SKJAERHALDEN,NOR",59.02356964102072,11.036628303532135,2621
"SKJAERHALDEN,NOR",59.02438370741676,11.040438562456874,2621
"SKJAERHALDEN,NOR",59.034396412609276,11.087672568395213,2621
"SKJAERHALDEN,NOR",59.02032957078851,10.96993749615726,2621
"SKJAERHALDEN,NOR",59.01086949369221,11.018280156260062,2621
"NO HVA TRESTEIN,NOR",59.061058028164666,10.958789258265218,2621
"AS,SWE",58.89455253554022,11.013693498723251,2622
"BA,SWE",58.9058356973925,11.020188092607167,2622
"CNG,SWE",58.903809496830036,11.020296921758257,2622
"ANGD,SWE",58.869672598208034,11.001214685718061,2622
